76	5288	1.5	1481044742
89	5084	2.5	1481044743
49	5240	3.5	1481044743
74	5132	3.5	1481044743
64	5331	1	1481044743
101	5232	0.5	1481044743
92	5322	2	1481044744
64	5227	5	1481044744
101	5158	3.5	1481044744
57	5228	4	1481044744
70	5812	2.5	1481044744
59	5981	3	1481044745
94	5343	3.5	1481044745
98	5258	0.5	1481044745
74	6032	1.5	1481044745
77	5289	2.5	1481044745
22	6044	2	1481044746
70	5529	0.5	1481044746
26	5300	1.5	1481044746
100	5283	3.5	1481044746
22	5930	5	1481044746
69	6008	0.5	1481044747
69	5218	0.5	1481044747
98	5636	1.5	1481044747
26	5411	4.5	1481044747
64	5225	4	1481044748
97	5683	2	1481044748
64	5181	1	1481044748
58	5428	5	1481044748
76	5368	1.5	1481044748
26	5285	4.5	1481044749
67	6083	5	1481044749
22	5098	1	1481044749
26	5185	1.5	1481044749
66	5368	1	1481044750
49	5085	2.5	1481044750
26	5204	4	1481044750
89	5558	0.5	1481044750
77	5329	4	1481044750
71	5823	1	1481044751
97	5063	4.5	1481044751
64	5902	4.5	1481044751
69	5358	3.5	1481044751
49	5983	1.5	1481044751
67	5693	4.5	1481044751
96	5087	5	1481044752
64	5000	1	1481044752
55	5570	3	1481044752
92	5462	2	1481044752
89	5879	4	1481044752
67	5166	3	1481044753
49	6013	1	1481044753
74	5383	0.5	1481044753
94	5259	3.5	1481044753
65	5842	5	1481044754
98	5482	1.5	1481044754
57	5173	4.5	1481044754
91	5867	1.5	1481044754
75	5019	4	1481044754
66	5297	3	1481044755
74	5467	4	1481044755
91	5957	4	1481044755
91	5827	2	1481044755
92	5713	2	1481044756
94	5940	3	1481044756
94	5437	4.5	1481044756
101	5617	4.5	1481044756
76	5096	2.5	1481044756
67	6054	3.5	1481044757
96	5311	3	1481044757
29	5459	1	1481044757
95	5521	1.5	1481044757
97	6020	3.5	1481044757
91	5198	1.5	1481044757
74	6035	2.5	1481044758
100	5507	5	1481044758
77	5732	4	1481044758
91	6004	2	1481044758
65	5771	5	1481044758
98	5295	2	1481044759
69	4995	4.5	1481044759
57	5820	3.5	1481044759
66	5102	5	1481044759
71	5315	4.5	1481044759
66	5159	1.5	1481044760
57	5702	0.5	1481044760
70	6083	2.5	1481044760
77	5834	1.5	1481044760
74	5847	2	1481044760
95	5842	2.5	1481044761
77	5259	5	1481044761
57	5314	1.5	1481044761
57	5358	2	1481044761
66	5866	3	1481044761
66	6021	1	1481044762
92	5968	2	1481044762
26	5088	1	1481044762
64	5972	2.5	1481044762
64	5910	4	1481044763
101	5679	3.5	1481044763
66	5300	3	1481044763
26	5505	4.5	1481044763
97	5986	1	1481044763
64	6082	5	1481044764
57	5769	1	1481044764
95	5971	1.5	1481044764
97	5029	4	1481044764
77	4946	4	1481044764
66	5341	2	1481044765
70	5558	4.5	1481044765
92	5484	1.5	1481044765
71	5741	5	1481044765
69	4966	2	1481044765
101	5278	4.5	1481044766
49	5135	4	1481044766
57	5122	1	1481044766
100	5323	2.5	1481044766
74	5518	0.5	1481044766
64	5948	4	1481044767
55	5889	3.5	1481044767
66	5547	2	1481044767
74	5289	3	1481044767
22	5827	4	1481044767
97	5087	2	1481044768
95	6081	5	1481044768
96	6021	3	1481044768
57	6042	1	1481044768
58	5192	3	1481044768
101	5439	1	1481044769
95	5102	1	1481044769
58	5258	1.5	1481044769
92	5684	3.5	1481044769
97	5480	3.5	1481044769
67	5208	1	1481044770
57	5404	0.5	1481044770
71	5026	4	1481044770
100	5149	2.5	1481044770
96	5183	5	1481044771
65	5495	1	1481044771
96	5927	3	1481044771
76	5355	1.5	1481044771
96	5531	3.5	1481044772
66	5043	0.5	1481044772
70	5279	5	1481044772
92	5973	4	1481044772
95	4975	0.5	1481044772
66	5468	2.5	1481044773
100	5450	4.5	1481044773
26	5793	2	1481044773
55	5320	2.5	1481044773
76	5478	0.5	1481044773
97	5018	4	1481044774
97	6024	2	1481044774
101	5423	1	1481044774
97	5773	2.5	1481044774
65	5512	1	1481044775
70	5152	2.5	1481044775
67	5096	3	1481044775
98	5048	3.5	1481044775
94	5343	4.5	1481044775
94	5306	1.5	1481044776
95	5642	4.5	1481044776
95	6034	4.5	1481044776
29	4946	5	1481044776
26	5735	2	1481044776
92	5298	0.5	1481044777
58	5410	4	1481044777
55	5192	3.5	1481044777
49	4939	2	1481103717
70	4942	3.5	1481103717
98	4943	5	1481103717
74	4944	2.5	1481103717
49	4945	4.5	1481103718
91	4946	4.5	1481103718
70	4947	2	1481103718
67	4948	1	1481103718
70	4949	3	1481103718
71	4950	1	1481103719
100	4951	2	1481103719
55	4952	0.5	1481103719
49	4953	1.5	1481103719
29	4954	1	1481103720
95	4955	0.5	1481103720
89	4956	1	1481103720
76	4957	4	1481103720
66	4958	3	1481103720
71	4959	1	1481103721
100	4960	5	1481103721
97	4961	4	1481103721
66	4962	3.5	1481103721
96	4963	1.5	1481103721
29	4964	4	1481103722
70	4965	5	1481103722
49	4966	5	1481103722
67	4967	4.5	1481103722
65	4968	4	1481103722
57	4969	2.5	1481103723
71	4971	3.5	1481103723
95	4972	2	1481103723
76	4973	0.5	1481103723
57	4974	3	1481103723
64	4975	4	1481103724
101	4976	4.5	1481103724
77	4977	2	1481103724
77	4978	3	1481103724
59	4979	1	1481103724
22	4981	2.5	1481103725
58	4982	5	1481103725
57	4983	2	1481103725
91	4984	4.5	1481103725
98	4986	4	1481103726
91	4987	4	1481103726
67	4988	3.5	1481103726
67	4989	0.5	1481103726
76	4990	2	1481103726
55	4991	3	1481103727
57	4992	1.5	1481103727
71	4993	1.5	1481103727
100	4994	2	1481103727
94	4995	3.5	1481103727
65	4996	4	1481103728
65	4997	4.5	1481103728
76	4998	1	1481103728
91	4999	3.5	1481103728
58	5000	3	1481103728
69	5001	2.5	1481103729
77	5002	4	1481103729
55	5003	2.5	1481103729
96	5004	3	1481103729
65	5005	2	1481103729
69	5006	3.5	1481103730
92	5007	1.5	1481103730
67	5008	4	1481103730
100	5010	4	1481103730
22	5011	5	1481103730
100	5012	4.5	1481103731
75	5013	0.5	1481103731
71	5014	1	1481103731
66	5015	4.5	1481103731
55	5016	1.5	1481103731
98	5017	3.5	1481103732
95	5018	0.5	1481103732
98	5019	3.5	1481103732
97	5020	2.5	1481103732
49	5021	0.5	1481103732
67	5022	2.5	1481103733
22	5023	2.5	1481103733
58	5024	4	1481103733
26	5026	0.5	1481103733
70	5027	4.5	1481103733
59	5028	5	1481103734
89	5029	1.5	1481103734
76	5030	3	1481103734
97	5031	3	1481103734
59	5032	0.5	1481103734
49	5033	5	1481103735
67	5034	1	1481103735
69	5035	4	1481103735
95	5036	3.5	1481103735
67	5037	4	1481103735
97	5038	2.5	1481103736
76	5039	0.5	1481103736
75	5040	3	1481103736
95	5041	1	1481103736
96	5042	4	1481103736
49	5043	2	1481103737
67	5045	2	1481103737
101	5046	5	1481103737
22	5047	3	1481103737
69	5048	2	1481103737
95	5049	1.5	1481103738
57	5050	1	1481103738
98	5051	2.5	1481103738
26	5052	5	1481103738
22	5054	2.5	1481103738
100	5056	2	1481103738
77	5058	4	1481103739
101	5059	4	1481103739
65	5060	3.5	1481103739
92	5061	0.5	1481103739
94	5062	4	1481103740
94	5063	3	1481103740
97	5064	4	1481103740
75	5065	0.5	1481103740
55	5066	2.5	1481103740
92	5067	1.5	1481103741
59	5068	0.5	1481103741
98	5069	3	1481103741
65	5070	2.5	1481103741
29	5071	1	1481103741
71	5073	5	1481103742
29	5074	2	1481103742
95	5075	4	1481103742
91	5076	3.5	1481103742
65	5077	1.5	1481103742
77	5079	2	1481103743
94	5080	2	1481103743
74	5081	0.5	1481103743
71	5083	3.5	1481103743
58	5084	1	1481103744
95	5085	5	1481103744
92	5086	3	1481103744
92	5087	3.5	1481103744
29	5088	3	1481103744
96	5089	2	1481103745
69	5090	4.5	1481103745
75	5091	3	1481103745
75	5092	4.5	1481103745
91	5093	2	1481103745
91	5094	1	1481103746
26	5095	5	1481103746
92	5096	5	1481103746
95	5097	2.5	1481103746
70	5098	5	1481103746
75	5099	4.5	1481103746
29	5100	3.5	1481103747
59	5101	5	1481103747
65	5102	3	1481103747
55	5103	2.5	1481103747
77	5104	1	1481103747
89	5105	1	1481103748
95	5106	5	1481103748
94	5107	4	1481103748
92	5108	1.5	1481103748
94	5109	3.5	1481103748
65	5110	1	1481103749
101	5111	0.5	1481103749
49	5112	5	1481103749
58	5113	4.5	1481103749
94	5114	2	1481103749
57	5116	1	1481103750
101	5117	5	1481103750
65	5118	4	1481103750
75	5119	3.5	1481103750
59	5120	0.5	1481103750
92	5121	1	1481103750
92	5122	3	1481103751
70	5123	4.5	1481103751
29	5125	4.5	1481103751
55	5126	0.5	1481103751
89	5127	1.5	1481103752
55	5128	5	1481103752
74	5129	5	1481103752
89	5130	1	1481103752
96	5131	2.5	1481103752
65	5132	2	1481103753
91	5133	2	1481103753
100	5134	3	1481103753
57	5135	4.5	1481103753
77	5136	0.5	1481103753
58	5137	1	1481103754
100	5139	4	1481103754
98	5141	1	1481103754
67	5142	2.5	1481103754
77	5143	1.5	1481103754
95	5144	2.5	1481103755
89	5145	4	1481103755
77	5146	5	1481103755
22	5147	0.5	1481103755
69	5148	2	1481103756
29	5149	2.5	1481103756
94	5150	4.5	1481103756
91	5151	2.5	1481103756
70	5152	2.5	1481103756
76	5153	5	1481103757
89	5154	1.5	1481103757
57	5155	1	1481103757
95	5156	3	1481103757
64	5157	2.5	1481103757
22	5158	2.5	1481103758
75	5159	1.5	1481103758
74	5160	3.5	1481103758
76	5161	5	1481103758
77	5162	5	1481103758
89	5163	0.5	1481103759
71	5164	1	1481103759
69	5165	1.5	1481103759
98	5166	4.5	1481103759
65	5167	1	1481103759
22	5168	3	1481103760
89	5169	5	1481103760
95	5170	3.5	1481103760
75	5171	3	1481103760
58	5172	3	1481103761
100	5173	0.5	1481103761
76	5174	3	1481103761
22	5175	0.5	1481103761
95	5176	4.5	1481103761
97	5177	1	1481103762
58	5178	4	1481103762
92	5179	3	1481103762
92	5180	3	1481103762
69	5181	3	1481103762
96	5182	5	1481103763
58	5183	5	1481103763
58	5184	1	1481103763
67	5185	2.5	1481103763
92	5188	3.5	1481103763
70	5190	4.5	1481103764
26	5191	0.5	1481103764
89	5192	1	1481103764
101	5193	3	1481103764
69	5194	5	1481103764
49	5195	2	1481103765
70	5196	1	1481103765
100	5197	1	1481103765
98	5198	1.5	1481103765
94	5199	1	1481103765
58	5200	1.5	1481103766
59	5201	0.5	1481103766
91	5202	2	1481103766
64	5203	5	1481103766
97	5204	2.5	1481103766
57	5205	3	1481103767
59	5208	1	1481103767
66	5209	0.5	1481103767
49	5210	1	1481103767
49	5211	3.5	1481103767
74	5212	1	1481103768
55	5213	3	1481103768
67	5214	2.5	1481103768
70	5215	1	1481103768
22	5217	0.5	1481103768
64	5218	1	1481103769
92	5219	3.5	1481103769
66	5220	1.5	1481103769
76	5221	5	1481103769
66	5222	2	1481103770
95	5223	0.5	1481103770
91	5225	5	1481103770
92	5227	3	1481103770
49	5228	1.5	1481103770
92	5232	5	1481103771
22	5233	4	1481103771
49	5235	1	1481103771
77	5236	1	1481103771
49	5237	4	1481103771
89	5238	1.5	1481103771
96	5239	1	1481103772
100	5240	4.5	1481103772
55	5244	0.5	1481103772
95	5245	3.5	1481103772
96	5247	1	1481103772
67	5249	1	1481103773
94	5250	4	1481103773
95	5251	2.5	1481103773
67	5252	1	1481103773
95	5253	4	1481103773
65	5254	1	1481103774
66	5255	0.5	1481103774
22	5256	3	1481103774
26	5257	3	1481103774
101	5258	1.5	1481103774
29	5259	4.5	1481103774
64	5260	1	1481103775
74	5261	3.5	1481103775
29	5262	5	1481103775
96	5263	3.5	1481103775
95	5264	2.5	1481103775
69	5265	3	1481103776
74	5266	4.5	1481103776
101	5267	2.5	1481103776
66	5268	1	1481103776
91	5269	5	1481103776
98	5270	4.5	1481103776
100	5271	3.5	1481103777
96	5272	4.5	1481103777
94	5273	3.5	1481103777
101	5274	1.5	1481103777
91	5275	3	1481103778
26	5276	3	1481103778
96	5277	3.5	1481103778
57	5278	1	1481103778
69	5279	3	1481103778
64	5280	0.5	1481103779
101	5281	4.5	1481103779
94	5282	4	1481103779
75	5283	1	1481103779
74	5284	3.5	1481103779
58	5285	4.5	1481103779
75	5286	1	1481103780
101	5287	2.5	1481103780
55	5288	5	1481103780
95	5289	1.5	1481103780
49	5290	1.5	1481103780
91	5291	3	1481103780
94	5292	4.5	1481103781
74	5293	0.5	1481103781
22	5294	2	1481103781
58	5295	1	1481103781
91	5297	1	1481103781
89	5298	4.5	1481103782
98	5299	0.5	1481103782
97	5300	0.5	1481103782
64	5301	3.5	1481103782
29	5302	2	1481103782
101	5303	4.5	1481103783
22	5304	5	1481103783
74	5305	2.5	1481103783
74	5306	1.5	1481103783
66	5307	1	1481103783
67	5308	0.5	1481103783
67	5309	2.5	1481103784
29	5310	5	1481103784
58	5311	3	1481103784
49	5312	1.5	1481103784
67	5313	0.5	1481103784
49	5314	2	1481103785
69	5315	1	1481103785
71	5316	0.5	1481103785
22	5317	4	1481103785
100	5318	2.5	1481103785
55	5319	2	1481103786
76	5320	5	1481103786
95	5321	3.5	1481103786
70	5322	3	1481103786
95	5323	5	1481103786
95	5324	3	1481103787
95	5325	3.5	1481103787
69	5326	3	1481103787
101	5327	5	1481103787
96	5328	4	1481103787
71	5329	4.5	1481103788
100	5330	5	1481103788
91	5331	3.5	1481103788
71	5332	2	1481103788
100	5333	2.5	1481103788
58	5334	3.5	1481103789
59	5336	4.5	1481103789
98	5337	0.5	1481103789
95	5338	1	1481103789
29	5339	3.5	1481103789
29	5340	3	1481103789
69	5341	2.5	1481103790
59	5342	3.5	1481103790
74	5343	4.5	1481103790
91	5344	5	1481103790
26	5345	0.5	1481103790
98	5346	1.5	1481103790
101	5347	1.5	1481103791
67	5348	3.5	1481103791
57	5349	1	1481103791
49	5350	0.5	1481103791
76	5351	2	1481103791
92	5352	1	1481103792
64	5353	5	1481103792
92	5354	2	1481103792
89	5355	4.5	1481103792
96	5356	1.5	1481103792
89	5357	5	1481103793
69	5358	3	1481103793
89	5359	1	1481103793
49	5360	3.5	1481103793
89	5361	5	1481103793
67	5362	1	1481103794
92	5363	0.5	1481103794
97	5364	3.5	1481103794
77	5365	1	1481103794
101	5366	5	1481103794
71	5367	0.5	1481103795
100	5368	0.5	1481103795
91	5369	0.5	1481103795
65	5370	3.5	1481103795
29	5371	2	1481103795
64	5372	1.5	1481103796
58	5373	3.5	1481103796
74	5374	0.5	1481103796
96	5375	4.5	1481103796
101	5376	0.5	1481103796
22	5377	2.5	1481103797
67	5378	3.5	1481103797
100	5379	3	1481103797
69	5380	1.5	1481103797
22	5381	1	1481103797
92	5382	3	1481103798
96	5383	5	1481103798
91	5384	3.5	1481103798
22	5385	2	1481103798
95	5386	3	1481103798
95	5387	2.5	1481103799
75	5388	2	1481103799
91	5389	1	1481103799
100	5390	0.5	1481103799
71	5391	4.5	1481103799
94	5392	4	1481103800
57	5393	4.5	1481103800
98	5394	0.5	1481103800
77	5395	2	1481103800
55	5396	1	1481103800
89	5397	0.5	1481103800
76	5398	5	1481103801
75	5399	4	1481103801
67	5400	1.5	1481103801
101	5401	4.5	1481103801
26	5402	3	1481103801
26	5403	2	1481103802
64	5404	3	1481103802
96	5405	0.5	1481103802
98	5406	4	1481103802
76	5407	2	1481103802
92	5408	1	1481103802
66	5409	5	1481103803
65	5410	5	1481103803
101	5411	3.5	1481103803
22	5412	3.5	1481103803
57	5413	3.5	1481103804
98	5414	4	1481103804
98	5415	3.5	1481103804
95	5417	5	1481103804
94	5418	3.5	1481103804
26	5419	3	1481103805
95	5420	1.5	1481103805
91	5421	4	1481103805
76	5422	2	1481103805
57	5423	3.5	1481103805
67	5424	2	1481103806
74	5425	1.5	1481103806
65	5426	2.5	1481103806
76	5427	3	1481103806
69	5428	2.5	1481103807
64	5429	2	1481103807
97	5430	2	1481103807
65	5431	2	1481103807
70	5432	3	1481103807
77	5433	1.5	1481103808
58	5434	5	1481103808
22	5435	5	1481103808
66	5436	1	1481103808
67	5437	1	1481103808
59	5438	3	1481103809
67	5439	3.5	1481103809
69	5440	2.5	1481103809
64	5441	4.5	1481103809
49	5442	3.5	1481103809
69	5443	2.5	1481103810
22	5444	1.5	1481103810
74	5445	2	1481103810
66	5446	3.5	1481103810
91	5447	2.5	1481103810
98	5448	2	1481103811
65	5449	0.5	1481103811
92	5450	5	1481103811
67	5451	2.5	1481103811
66	5452	3.5	1481103811
98	5453	1	1481103812
22	5454	3	1481103812
65	5455	4.5	1481103812
22	5456	3.5	1481103812
98	5457	2.5	1481103812
26	5458	3	1481103813
59	5459	4.5	1481103813
55	5460	1	1481103813
58	5461	5	1481103813
70	5462	3.5	1481103813
75	5463	3.5	1481103814
70	5464	5	1481103814
57	5465	5	1481103814
58	5466	2	1481103814
97	5467	2.5	1481103814
101	5468	4.5	1481103815
70	5469	3	1481103815
91	5470	1.5	1481103815
70	5471	3	1481103815
97	5472	3.5	1481103815
65	5473	3.5	1481103816
92	5474	1.5	1481103816
67	5475	2.5	1481103816
26	5476	2.5	1481103816
97	5477	3	1481103816
91	5478	2.5	1481103817
100	5479	4	1481103817
22	5480	1.5	1481103817
91	5481	0.5	1481103817
65	5482	2	1481103817
77	5483	3.5	1481103818
95	5484	2.5	1481103818
71	5485	1	1481103818
26	5486	4	1481103818
49	5487	4.5	1481103818
91	5488	4	1481103818
49	5489	4.5	1481103819
64	5490	4.5	1481103819
98	5491	1.5	1481103819
74	5492	4	1481103819
97	5493	4	1481103819
70	5494	1.5	1481103820
94	5495	3	1481103820
100	5496	4	1481103820
71	5497	2.5	1481103820
75	5498	2	1481103820
57	5499	2.5	1481103821
22	5500	3.5	1481103821
97	5501	2	1481103821
92	5502	1.5	1481103821
66	5503	2	1481103821
67	5504	0.5	1481103822
97	5505	5	1481103822
64	5506	1	1481103822
69	5507	1	1481103822
66	5508	2.5	1481103822
74	5509	3	1481103823
74	5511	5	1481103823
58	5512	3	1481103823
89	5513	4.5	1481103823
58	5514	2	1481103823
59	5515	3.5	1481103824
65	5516	2	1481103824
75	5517	3.5	1481103824
95	5518	3.5	1481103824
22	5519	3.5	1481103824
71	5520	2	1481103825
67	5521	3	1481103825
65	5522	2.5	1481103825
67	5523	4	1481103825
64	5524	4.5	1481103825
64	5526	2	1481103825
49	5527	0.5	1481103826
95	5528	3.5	1481103826
100	5529	1	1481103826
69	5530	2	1481103826
76	5531	4.5	1481103826
22	5532	0.5	1481103827
26	5533	4	1481103827
91	5534	3	1481103827
69	5535	3.5	1481103827
65	5537	4	1481103827
29	5538	4	1481103828
101	5539	1.5	1481103828
55	5540	5	1481103828
75	5541	4	1481103828
49	5542	5	1481103828
76	5543	2.5	1481103829
22	5544	4.5	1481103829
74	5545	1.5	1481103829
71	5546	5	1481103829
89	5547	3.5	1481103829
57	5548	3.5	1481103830
101	5549	3.5	1481103830
65	5550	2	1481103830
70	5551	3.5	1481103830
94	5553	4.5	1481103830
66	5554	3.5	1481103831
70	5555	3	1481103831
64	5556	2	1481103831
49	5557	3.5	1481103831
69	5558	5	1481103831
74	5559	3.5	1481103832
58	5560	4	1481103832
58	5561	3	1481103832
22	5562	1.5	1481103832
58	5563	2.5	1481103832
26	5564	2.5	1481103833
22	5565	3.5	1481103833
75	5566	2.5	1481103833
92	5567	2	1481103833
97	5568	4.5	1481103833
71	5569	5	1481103834
101	5570	1.5	1481103834
75	5571	0.5	1481103834
98	5572	2.5	1481103834
75	5573	1	1481103834
49	5574	4.5	1481103835
71	5575	3.5	1481103835
55	5576	3	1481103835
69	5581	1.5	1481103835
69	5582	4	1481103835
65	5585	1.5	1481103836
67	5586	1.5	1481103836
95	5587	4.5	1481103836
75	5589	4.5	1481103836
100	5590	4.5	1481103836
77	5591	4	1481103837
92	5592	3.5	1481103837
70	5593	3	1481103837
89	5595	5	1481103837
55	5597	1.5	1481103837
89	5598	3	1481103837
77	5599	0.5	1481103838
66	5602	1	1481103838
100	5603	2	1481103838
71	5604	0.5	1481103838
22	5606	2.5	1481103838
98	5607	1	1481103839
70	5608	1.5	1481103839
75	5609	4	1481103839
70	5610	3.5	1481103839
69	5611	0.5	1481103839
74	5612	4	1481103839
74	5613	2	1481103840
55	5614	4.5	1481103840
58	5615	3	1481103840
96	5616	2.5	1481103840
55	5617	1	1481103840
29	5618	4	1481103841
89	5619	2	1481103841
98	5622	3.5	1481103841
98	5624	1.5	1481103841
66	5625	5	1481103841
96	5629	1	1481103841
97	5630	3	1481103842
55	5631	1.5	1481103842
22	5632	5	1481103842
71	5635	2.5	1481103842
95	5636	3	1481103842
22	5637	4.5	1481103842
71	5638	0.5	1481103843
101	5640	0.5	1481103843
49	5641	5	1481103843
58	5642	3	1481103843
65	5644	4	1481103843
29	5645	3.5	1481103844
75	5646	1.5	1481103844
94	5648	4.5	1481103844
92	5650	1	1481103844
92	5651	3.5	1481103844
97	5653	2	1481103844
69	5654	3	1481103845
92	5656	5	1481103845
74	5657	4.5	1481103845
100	5660	3.5	1481103845
66	5665	2.5	1481103845
94	5666	4	1481103846
96	5669	4.5	1481103846
89	5670	4.5	1481103846
49	5671	2.5	1481103846
91	5673	2	1481103846
96	5674	1	1481103847
71	5675	2.5	1481103847
77	5676	4	1481103847
58	5677	3.5	1481103847
92	5678	3.5	1481103847
96	5679	2	1481103847
22	5680	1	1481103848
76	5681	2	1481103848
65	5682	1	1481103848
66	5683	2	1481103848
75	5684	3.5	1481103848
66	5685	3	1481103849
97	5686	4.5	1481103849
67	5687	4.5	1481103849
49	5688	4.5	1481103849
26	5689	1.5	1481103849
98	5690	3	1481103850
74	5691	2	1481103850
29	5692	1.5	1481103850
65	5693	4	1481103850
77	5694	1.5	1481103850
100	5695	4	1481103851
77	5696	2	1481103851
92	5697	4	1481103851
59	5698	1.5	1481103851
71	5699	0.5	1481103851
26	5700	2	1481103851
91	5701	1	1481103852
94	5702	5	1481103852
75	5703	4.5	1481103852
67	5704	2	1481103852
75	5705	4.5	1481103852
74	5706	3	1481103853
70	5707	2.5	1481103853
76	5708	2	1481103853
64	5709	0.5	1481103853
94	5710	3.5	1481103853
91	5711	2	1481103854
91	5712	3.5	1481103854
100	5713	2.5	1481103854
26	5714	3.5	1481103854
76	5715	4.5	1481103854
67	5716	0.5	1481103855
58	5717	3	1481103855
96	5718	2	1481103855
74	5719	1	1481103855
89	5720	3	1481103855
66	5721	2	1481103855
89	5722	1	1481103856
58	5723	0.5	1481103856
98	5724	2	1481103856
29	5725	5	1481103856
101	5726	2.5	1481103856
59	5727	2.5	1481103856
77	5728	2	1481103857
70	5729	1	1481103857
101	5730	0.5	1481103857
94	5731	4	1481103857
91	5732	4	1481103857
69	5733	2.5	1481103858
